Date,AAPL,MSFT,NVDA,JPM
2025-05-01,212.0159454345703,420.464111328125,111.45380401611328,241.09397888183594
2025-05-02,204.09466552734375,430.2294921875,114.33976745605469,246.58203125
2025-05-05,197.6741485595703,431.1091613769531,113.66072082519531,246.63084411621094
2025-05-06,197.2964630126953,428.2823486328125,113.38111877441406,243.39854431152344
2025-05-07,195.05026245117188,428.3218994140625,116.89618682861328,243.5352783203125
2025-05-08,196.28269958496094,433.0859680175781,117.20575714111328,247.51950073242188
2025-05-09,197.31634521484375,433.63946533203125,116.48675537109375,247.13864135742188
2025-05-12,209.77610778808594,444.04730224609375,122.82787322998047,253.94500732421875
2025-05-13,211.90582275390625,443.9286804199219,129.7481689453125,256.8355712890625
2025-05-14,211.30873107910156,447.6845703125,135.1505889892578,259.40380859375
2025-05-15,210.43295288085938,448.69464111328125,134.64129638671875,261.2103271484375
2025-05-16,210.24388122558594,449.82342529296875,135.21051025390625,261.2787170410156
2025-05-19,207.7758026123047,454.37841796875,135.38027954101562,258.6616516113281
2025-05-20,205.8650360107422,453.6852722167969,134.19195556640625,259.4428405761719
2025-05-21,201.11798095703125,448.14007568359375,131.61553955078125,254.91175842285156
2025-05-22,200.39149475097656,450.40765380859375,132.6441192626953,254.5504913330078
2025-05-23,194.3307647705078,445.7734680175781,131.10626220703125,254.5895233154297
2025-05-27,199.24700927734375,456.18060302734375,135.31036376953125,259.06201171875
2025-05-28,199.4560089111328,452.8831787109375,134.621337890625,257.30426025390625
2025-05-29,198.98826599121094,454.1902770996094,138.99522399902344,258.16357421875
2025-05-30,199.88394165039062,455.85382080078125,134.94088745117188,257.80230712890625
2025-06-02,200.7298583984375,457.44805908203125,137.187744140625,258.44677734375
2025-06-03,202.29229736328125,458.4383239746094,141.02236938476562,260.01898193359375
2025-06-04,201.844482421875,459.3294677734375,141.72137451171875,258.0171203613281
2025-06-05,199.66500854492188,463.1021728515625,139.79409790039062,255.8004150390625
2025-06-06,202.93917846679688,465.7757873535156,141.52166748046875,259.49169921875
2025-06-09,200.48104858398438,468.12255859375,142.43040466308594,260.47796630859375
2025-06-10,201.6951904296875,466.31048583984375,143.758544921875,262.2943115234375
2025-06-11,197.82391357421875,467.9938659667969,142.6400146484375,261.8548583984375
2025-06-12,198.2418670654297,474.1826477050781,144.80712890625,261.9427185058594
2025-06-13,195.50511169433594,470.3109130859375,141.78115844726562,258.7300109863281
2025-06-16,197.4656219482422,474.45001220703125,144.49752807617188,264.0129699707031
2025-06-17,194.69900512695312,473.36077880859375,143.92828369140625,263.19268798828125
2025-06-18,195.6344757080078,475.5392150878906,145.28648376464844,267.5284729003906
2025-06-20,200.03323364257812,472.7270202636719,143.6586456298828,268.5440368652344
2025-06-23,200.53082275390625,481.24285888671875,143.9782257080078,271.73724365234375
2025-06-24,199.3365936279297,485.3126220703125,147.70326232910156,274.6571044921875
2025-06-25,200.59051513671875,487.4515075683594,154.10475158691406,277.391357421875
2025-06-26,200.03323364257812,492.5807800292969,154.8137969970703,281.97125244140625
2025-06-27,200.1128387451172,491.0855712890625,157.5401611328125,280.3697204589844
2025-06-30,204.1831512451172,492.5411682128906,157.7798614501953,283.1040344238281
2025-07-01,206.82041931152344,487.2336120605469,153.0961151123047,283.59228515625
2025-07-02,211.41819763183594,486.28302001953125,157.04083251953125,285.14495849609375
2025-07-03,212.5228729248047,493.9571533203125,159.12806701660156,290.443603515625
